cluster,timestamp,hour,trip_count,total_fare
90.0,2024-06-13 06:00:00,6,5,125.58999999999999
90.0,2024-06-13 07:00:00,7,8,550.47
90.0,2024-06-13 08:00:00,8,13,597.8700000000001
90.0,2024-06-13 09:00:00,9,5,85.44
90.0,2024-06-13 10:00:00,10,10,436.15999999999997
90.0,2024-06-13 11:00:00,11,7,588.9200000000001
90.0,2024-06-13 12:00:00,12,4,157.32
90.0,2024-06-13 13:00:00,13,6,320.51
90.0,2024-06-13 14:00:00,14,4,114.17000000000002
90.0,2024-06-13 15:00:00,15,8,425.59000000000003
90.0,2024-06-13 16:00:00,16,12,471.04999999999995
90.0,2024-06-13 17:00:00,17,6,248.73000000000002
90.0,2024-06-13 18:00:00,18,13,615.89
90.0,2024-06-13 19:00:00,19,6,186.89
90.0,2024-06-13 20:00:00,20,3,103.57
90.0,2024-06-13 21:00:00,21,5,218.6
90.0,2024-06-13 22:00:00,22,6,269.23999999999995
90.0,2024-06-13 23:00:00,23,5,251.29
90.0,2024-06-14 00:00:00,0,3,65.66
90.0,2024-06-14 02:00:00,2,2,95.53999999999998
90.0,2024-06-14 03:00:00,3,3,112.77000000000001
90.0,2024-06-14 04:00:00,4,2,69.28
90.0,2024-06-14 05:00:00,5,6,827.85
90.0,2024-06-14 06:00:00,6,6,325.05
90.0,2024-06-14 07:00:00,7,10,472.89
90.0,2024-06-14 08:00:00,8,14,761.06
90.0,2024-06-14 09:00:00,9,13,683.02
90.0,2024-06-14 10:00:00,10,9,402.95999999999987
90.0,2024-06-14 11:00:00,11,6,286.57000000000005
90.0,2024-06-14 12:00:00,12,9,564.15
90.0,2024-06-14 13:00:00,13,5,173.92000000000002
90.0,2024-06-14 14:00:00,14,10,338.11
90.0,2024-06-14 15:00:00,15,13,571.4000000000001
90.0,2024-06-14 16:00:00,16,12,544.61
90.0,2024-06-14 17:00:00,17,5,259.0
90.0,2024-06-14 18:00:00,18,9,364.51
90.0,2024-06-14 19:00:00,19,15,629.9499999999999
90.0,2024-06-14 20:00:00,20,10,459.94
90.0,2024-06-14 21:00:00,21,8,429.32
90.0,2024-06-14 22:00:00,22,7,502.53999999999996
90.0,2024-06-14 23:00:00,23,10,549.74
90.0,2024-06-15 00:00:00,0,14,825.2
90.0,2024-06-15 01:00:00,1,5,235.26000000000002
90.0,2024-06-15 02:00:00,2,1,28.79
90.0,2024-06-15 03:00:00,3,2,229.10999999999999
90.0,2024-06-15 04:00:00,4,3,127.91999999999999
90.0,2024-06-15 05:00:00,5,3,300.02
90.0,2024-06-15 06:00:00,6,4,242.77999999999997
90.0,2024-06-15 07:00:00,7,5,193.67
90.0,2024-06-15 08:00:00,8,8,359.35
90.0,2024-06-15 09:00:00,9,7,128.8
90.0,2024-06-15 10:00:00,10,6,491.49
90.0,2024-06-15 11:00:00,11,4,87.16
90.0,2024-06-15 12:00:00,12,7,429.71
90.0,2024-06-15 13:00:00,13,7,221.24
90.0,2024-06-15 14:00:00,14,13,794.08
90.0,2024-06-15 15:00:00,15,7,575.1299999999999
90.0,2024-06-15 16:00:00,16,11,579.6899999999999
90.0,2024-06-15 17:00:00,17,8,529.16
90.0,2024-06-15 18:00:00,18,13,900.2700000000001
90.0,2024-06-15 19:00:00,19,10,724.48
90.0,2024-06-15 20:00:00,20,12,873.7400000000001
90.0,2024-06-15 21:00:00,21,10,668.5699999999999
90.0,2024-06-15 22:00:00,22,15,983.1100000000001
90.0,2024-06-15 23:00:00,23,14,816.5000000000001
90.0,2024-06-16 00:00:00,0,9,491.04
90.0,2024-06-16 01:00:00,1,5,143.88
90.0,2024-06-16 02:00:00,2,5,308.88
90.0,2024-06-16 03:00:00,3,4,324.58
90.0,2024-06-16 04:00:00,4,4,240.43
90.0,2024-06-16 05:00:00,5,4,367.5
90.0,2024-06-16 06:00:00,6,5,345.95
90.0,2024-06-16 07:00:00,7,7,234.46000000000004
90.0,2024-06-16 08:00:00,8,4,112.88000000000001
90.0,2024-06-16 09:00:00,9,4,354.49
90.0,2024-06-16 10:00:00,10,4,232.2
90.0,2024-06-16 11:00:00,11,6,381.52
90.0,2024-06-16 12:00:00,12,8,427.65000000000003
90.0,2024-06-16 13:00:00,13,2,32.699999999999996
90.0,2024-06-16 14:00:00,14,6,681.81
90.0,2024-06-16 15:00:00,15,11,697.03
90.0,2024-06-16 16:00:00,16,12,822.66
90.0,2024-06-16 17:00:00,17,8,513.1500000000001
90.0,2024-06-16 18:00:00,18,9,591.71
90.0,2024-06-16 19:00:00,19,10,602.29
90.0,2024-06-16 20:00:00,20,11,719.1999999999998
90.0,2024-06-16 21:00:00,21,5,434.34999999999997
90.0,2024-06-16 22:00:00,22,6,433.57
90.0,2024-06-16 23:00:00,23,8,387.78999999999996
90.0,2024-06-17 00:00:00,0,1,73.19
90.0,2024-06-17 01:00:00,1,1,14.059999999999999
90.0,2024-06-17 02:00:00,2,5,265.39
90.0,2024-06-17 04:00:00,4,2,140.56
90.0,2024-06-17 05:00:00,5,3,222.60000000000002
90.0,2024-06-17 06:00:00,6,12,548.12
90.0,2024-06-17 07:00:00,7,12,685.73
90.0,2024-06-17 08:00:00,8,7,369.52000000000004
90.0,2024-06-17 09:00:00,9,5,401.89
90.0,2024-06-17 10:00:00,10,2,123.23
90.0,2024-06-17 11:00:00,11,6,593.0
90.0,2024-06-17 12:00:00,12,9,482.38
90.0,2024-06-17 13:00:00,13,10,691.1400000000001
90.0,2024-06-17 14:00:00,14,7,735.7
90.0,2024-06-17 15:00:00,15,10,642.5
90.0,2024-06-17 16:00:00,16,5,197.25
90.0,2024-06-17 17:00:00,17,4,134.94
90.0,2024-06-17 18:00:00,18,13,717.36
90.0,2024-06-17 19:00:00,19,8,636.6800000000001
90.0,2024-06-17 20:00:00,20,4,164.65
90.0,2024-06-17 21:00:00,21,6,371.13
90.0,2024-06-17 22:00:00,22,5,323.87
90.0,2024-06-17 23:00:00,23,10,262.57000000000005
90.0,2024-06-18 00:00:00,0,2,67.09
90.0,2024-06-18 01:00:00,1,1,51.46
90.0,2024-06-18 02:00:00,2,2,132.54000000000002
90.0,2024-06-18 03:00:00,3,1,83.60999999999999
90.0,2024-06-18 04:00:00,4,3,265.26
90.0,2024-06-18 05:00:00,5,4,140.26
90.0,2024-06-18 06:00:00,6,8,604.92
90.0,2024-06-18 07:00:00,7,7,218.58
90.0,2024-06-18 08:00:00,8,12,494.91999999999996
90.0,2024-06-18 09:00:00,9,13,640.52
90.0,2024-06-18 10:00:00,10,7,364.49
90.0,2024-06-18 11:00:00,11,8,311.65999999999997
90.0,2024-06-18 12:00:00,12,7,552.4000000000001
90.0,2024-06-18 13:00:00,13,12,711.61
90.0,2024-06-18 14:00:00,14,5,618.1899999999999
90.0,2024-06-18 15:00:00,15,2,71.49
90.0,2024-06-18 16:00:00,16,9,412.4
90.0,2024-06-18 17:00:00,17,13,739.95
90.0,2024-06-18 18:00:00,18,6,215.39
90.0,2024-06-18 19:00:00,19,7,330.02
90.0,2024-06-18 20:00:00,20,7,178.10999999999999
90.0,2024-06-18 21:00:00,21,5,222.8
90.0,2024-06-18 22:00:00,22,6,349.31000000000006
90.0,2024-06-18 23:00:00,23,7,352.02
90.0,2024-06-19 00:00:00,0,4,141.3
90.0,2024-06-19 01:00:00,1,2,44.45
90.0,2024-06-19 03:00:00,3,2,131.45
90.0,2024-06-19 04:00:00,4,1,13.809999999999999
90.0,2024-06-19 05:00:00,5,3,245.57
90.0,2024-06-19 06:00:00,6,6,229.81
90.0,2024-06-19 07:00:00,7,7,295.19000000000005
90.0,2024-06-19 08:00:00,8,6,156.39999999999998
90.0,2024-06-19 09:00:00,9,5,244.41
90.0,2024-06-19 10:00:00,10,8,563.8500000000001
90.0,2024-06-19 11:00:00,11,9,430.29
90.0,2024-06-19 12:00:00,12,8,321.53999999999996
90.0,2024-06-19 13:00:00,13,11,700.2700000000001
90.0,2024-06-19 14:00:00,14,6,377.93000000000006
90.0,2024-06-19 15:00:00,15,17,1085.74
90.0,2024-06-19 16:00:00,16,13,924.8399999999999
90.0,2024-06-19 17:00:00,17,16,926.5
90.0,2024-06-19 18:00:00,18,10,534.22
90.0,2024-06-19 19:00:00,19,6,702.0800000000002
90.0,2024-06-19 20:00:00,20,14,1032.8799999999999
90.0,2024-06-19 21:00:00,21,5,302.73999999999995
90.0,2024-06-19 22:00:00,22,9,417.48
90.0,2024-06-19 23:00:00,23,6,251.59999999999997
90.0,2024-06-20 00:00:00,0,7,529.22
90.0,2024-06-20 02:00:00,2,2,80.36
90.0,2024-06-20 04:00:00,4,4,268.06
90.0,2024-06-20 05:00:00,5,4,344.90000000000003
90.0,2024-06-20 06:00:00,6,9,420.70000000000005
90.0,2024-06-20 07:00:00,7,11,503.12
90.0,2024-06-20 08:00:00,8,13,757.9800000000001
90.0,2024-06-20 09:00:00,9,6,383.59000000000003
90.0,2024-06-20 10:00:00,10,10,542.51
90.0,2024-06-20 11:00:00,11,4,261.65
90.0,2024-06-20 12:00:00,12,9,407.36
90.0,2024-06-20 13:00:00,13,6,497.29999999999995
90.0,2024-06-20 14:00:00,14,3,161.92000000000002
90.0,2024-06-20 15:00:00,15,10,652.17
90.0,2024-06-20 16:00:00,16,12,360.1
90.0,2024-06-20 17:00:00,17,8,393.65
90.0,2024-06-20 18:00:00,18,5,448.9
90.0,2024-06-20 19:00:00,19,7,341.09
90.0,2024-06-20 20:00:00,20,10,490.87
90.0,2024-06-20 21:00:00,21,10,791.3900000000001
90.0,2024-06-20 22:00:00,22,2,52.459999999999994
90.0,2024-06-20 23:00:00,23,6,264.66999999999996
90.0,2024-06-21 00:00:00,0,3,83.16999999999999
90.0,2024-06-21 01:00:00,1,5,214.93
90.0,2024-06-21 02:00:00,2,3,217.95
90.0,2024-06-21 03:00:00,3,2,168.07
90.0,2024-06-21 04:00:00,4,3,148.62
90.0,2024-06-21 05:00:00,5,2,113.84
90.0,2024-06-21 06:00:00,6,9,355.63000000000005
90.0,2024-06-21 07:00:00,7,9,711.57
90.0,2024-06-21 08:00:00,8,20,1125.5900000000001
90.0,2024-06-21 09:00:00,9,11,547.8900000000001
90.0,2024-06-21 10:00:00,10,7,377.75
90.0,2024-06-21 11:00:00,11,9,489.00999999999993
90.0,2024-06-21 12:00:00,12,13,490.94999999999993
90.0,2024-06-21 13:00:00,13,9,324.39
90.0,2024-06-21 14:00:00,14,16,783.4
90.0,2024-06-21 15:00:00,15,11,452.78999999999996
90.0,2024-06-21 16:00:00,16,6,141.05
90.0,2024-06-21 17:00:00,17,12,595.2500000000001
90.0,2024-06-21 18:00:00,18,10,819.0899999999999
90.0,2024-06-21 19:00:00,19,10,812.87
90.0,2024-06-21 20:00:00,20,13,640.33
90.0,2024-06-21 21:00:00,21,9,756.5200000000001
90.0,2024-06-21 22:00:00,22,5,141.72
90.0,2024-06-21 23:00:00,23,8,259.99
90.0,2024-06-22 00:00:00,0,7,296.01
90.0,2024-06-22 01:00:00,1,7,229.42
90.0,2024-06-22 02:00:00,2,3,132.86
90.0,2024-06-22 03:00:00,3,3,159.37
90.0,2024-06-22 04:00:00,4,3,273.59
90.0,2024-06-22 05:00:00,5,3,146.82
90.0,2024-06-22 06:00:00,6,8,469.45
90.0,2024-06-22 07:00:00,7,4,159.32
90.0,2024-06-22 08:00:00,8,5,315.73999999999995
90.0,2024-06-22 09:00:00,9,2,114.0
90.0,2024-06-22 10:00:00,10,10,344.6
90.0,2024-06-22 11:00:00,11,7,163.54
90.0,2024-06-22 12:00:00,12,7,176.13
90.0,2024-06-22 13:00:00,13,7,456.08000000000004
90.0,2024-06-22 14:00:00,14,9,503.08000000000004
90.0,2024-06-22 15:00:00,15,13,623.6600000000001
90.0,2024-06-22 16:00:00,16,16,1040.5299999999997
90.0,2024-06-22 17:00:00,17,13,945.1899999999999
90.0,2024-06-22 18:00:00,18,14,922.57
90.0,2024-06-22 19:00:00,19,17,890.9700000000001
90.0,2024-06-22 20:00:00,20,6,276.38
90.0,2024-06-22 21:00:00,21,15,1123.83
90.0,2024-06-22 22:00:00,22,10,622.89
90.0,2024-06-22 23:00:00,23,11,702.85
90.0,2024-06-23 00:00:00,0,10,424.0
90.0,2024-06-23 01:00:00,1,8,357.96999999999997
90.0,2024-06-23 02:00:00,2,2,82.41
90.0,2024-06-23 05:00:00,5,4,313.78000000000003
90.0,2024-06-23 06:00:00,6,3,196.17
90.0,2024-06-23 07:00:00,7,5,216.21999999999997
90.0,2024-06-23 08:00:00,8,4,215.58000000000004
90.0,2024-06-23 09:00:00,9,5,250.01999999999998
90.0,2024-06-23 10:00:00,10,11,455.02
90.0,2024-06-23 11:00:00,11,11,446.76
90.0,2024-06-23 12:00:00,12,6,322.06
90.0,2024-06-23 13:00:00,13,13,820.0699999999999
90.0,2024-06-23 14:00:00,14,10,660.19
90.0,2024-06-23 15:00:00,15,13,839.49
90.0,2024-06-23 16:00:00,16,8,392.35
90.0,2024-06-23 17:00:00,17,11,747.3800000000001
90.0,2024-06-23 18:00:00,18,10,562.8599999999999
90.0,2024-06-23 19:00:00,19,9,557.38
90.0,2024-06-23 20:00:00,20,10,451.90999999999997
90.0,2024-06-23 21:00:00,21,3,64.67
90.0,2024-06-23 22:00:00,22,7,374.91999999999996
90.0,2024-06-23 23:00:00,23,9,228.35
90.0,2024-06-24 00:00:00,0,1,14.670000000000002
90.0,2024-06-24 01:00:00,1,1,14.32
90.0,2024-06-24 02:00:00,2,2,202.33999999999997
90.0,2024-06-24 03:00:00,3,3,186.76
90.0,2024-06-24 04:00:00,4,1,22.33
90.0,2024-06-24 05:00:00,5,2,161.71
90.0,2024-06-24 06:00:00,6,7,489.96
90.0,2024-06-24 07:00:00,7,12,810.93
90.0,2024-06-24 08:00:00,8,15,549.48
90.0,2024-06-24 09:00:00,9,15,538.25
90.0,2024-06-24 10:00:00,10,14,992.02
90.0,2024-06-24 11:00:00,11,6,136.44
90.0,2024-06-24 12:00:00,12,10,488.11
90.0,2024-06-24 13:00:00,13,7,343.19
90.0,2024-06-24 14:00:00,14,8,294.49
90.0,2024-06-24 15:00:00,15,7,205.60999999999996
90.0,2024-06-24 16:00:00,16,6,271.9
90.0,2024-06-24 17:00:00,17,10,586.53
90.0,2024-06-24 18:00:00,18,8,413.8
90.0,2024-06-24 19:00:00,19,5,370.41
90.0,2024-06-24 20:00:00,20,3,190.17
90.0,2024-06-24 21:00:00,21,7,210.74
90.0,2024-06-24 22:00:00,22,4,108.94000000000001
90.0,2024-06-24 23:00:00,23,8,461.86999999999995
90.0,2024-06-25 00:00:00,0,4,174.38
90.0,2024-06-25 01:00:00,1,3,123.24000000000001
90.0,2024-06-25 02:00:00,2,1,18.54
90.0,2024-06-25 03:00:00,3,2,120.34
90.0,2024-06-25 04:00:00,4,2,127.24000000000001
90.0,2024-06-25 05:00:00,5,3,132.79
90.0,2024-06-25 06:00:00,6,4,81.91
90.0,2024-06-25 07:00:00,7,4,128.59
90.0,2024-06-25 08:00:00,8,13,746.5200000000001
90.0,2024-06-25 09:00:00,9,13,605.26
90.0,2024-06-25 10:00:00,10,10,463.84000000000003
90.0,2024-06-25 11:00:00,11,5,254.43
90.0,2024-06-25 12:00:00,12,10,620.53
90.0,2024-06-25 13:00:00,13,7,462.06999999999994
90.0,2024-06-25 14:00:00,14,8,388.53
90.0,2024-06-25 15:00:00,15,11,436.63
90.0,2024-06-25 16:00:00,16,4,265.83
90.0,2024-06-25 17:00:00,17,11,609.42
90.0,2024-06-25 18:00:00,18,11,617.1800000000001
90.0,2024-06-25 19:00:00,19,5,254.16000000000003
90.0,2024-06-25 20:00:00,20,10,493.61
90.0,2024-06-25 21:00:00,21,4,207.05
90.0,2024-06-25 22:00:00,22,8,405.53999999999996
90.0,2024-06-25 23:00:00,23,4,139.92
90.0,2024-06-26 00:00:00,0,3,41.56
90.0,2024-06-26 01:00:00,1,1,81.71
90.0,2024-06-26 03:00:00,3,1,30.200000000000003
90.0,2024-06-26 04:00:00,4,2,132.56
90.0,2024-06-26 05:00:00,5,6,471.24
90.0,2024-06-26 06:00:00,6,5,206.21
90.0,2024-06-26 07:00:00,7,7,289.08
90.0,2024-06-26 08:00:00,8,6,345.77
90.0,2024-06-26 09:00:00,9,13,772.19
90.0,2024-06-26 10:00:00,10,8,305.51
90.0,2024-06-26 11:00:00,11,14,649.72
90.0,2024-06-26 12:00:00,12,6,280.03
90.0,2024-06-26 13:00:00,13,9,418.53
90.0,2024-06-26 14:00:00,14,6,319.57000000000005
90.0,2024-06-26 15:00:00,15,10,528.23
90.0,2024-06-26 16:00:00,16,11,747.6099999999999
90.0,2024-06-26 17:00:00,17,5,253.33999999999997
90.0,2024-06-26 18:00:00,18,7,298.25
90.0,2024-06-26 19:00:00,19,8,434.62
90.0,2024-06-26 20:00:00,20,8,419.48
90.0,2024-06-26 21:00:00,21,8,431.37
90.0,2024-06-26 22:00:00,22,4,166.31
90.0,2024-06-26 23:00:00,23,4,87.51
90.0,2024-06-27 00:00:00,0,7,509.48
90.0,2024-06-27 01:00:00,1,5,249.39
90.0,2024-06-27 02:00:00,2,2,40.57000000000001
90.0,2024-06-27 03:00:00,3,2,52.330000000000005
90.0,2024-06-27 04:00:00,4,1,84.84
90.0,2024-06-27 05:00:00,5,6,423.66999999999996
90.0,2024-06-27 06:00:00,6,7,318.0400000000001
90.0,2024-06-27 07:00:00,7,8,517.54
90.0,2024-06-27 08:00:00,8,9,624.19
90.0,2024-06-27 09:00:00,9,11,664.01
90.0,2024-06-27 10:00:00,10,8,402.1
90.0,2024-06-27 11:00:00,11,5,152.91
90.0,2024-06-27 12:00:00,12,7,483.23
90.0,2024-06-27 13:00:00,13,4,209.04999999999998
90.0,2024-06-27 14:00:00,14,7,421.67999999999995
90.0,2024-06-27 15:00:00,15,5,428.71999999999997
90.0,2024-06-27 16:00:00,16,8,327.65
90.0,2024-06-27 17:00:00,17,6,311.4
90.0,2024-06-27 18:00:00,18,11,374.66
90.0,2024-06-27 19:00:00,19,8,600.04
90.0,2024-06-27 20:00:00,20,1,13.379999999999999
90.0,2024-06-27 21:00:00,21,1,40.19
90.0,2024-06-27 22:00:00,22,6,434.7
90.0,2024-06-27 23:00:00,23,7,420.18999999999994
90.0,2024-06-28 00:00:00,0,7,287.99
90.0,2024-06-28 01:00:00,1,2,74.22
90.0,2024-06-28 02:00:00,2,1,19.95
90.0,2024-06-28 03:00:00,3,3,97.27
90.0,2024-06-28 04:00:00,4,3,178.56
90.0,2024-06-28 05:00:00,5,2,226.92999999999998
90.0,2024-06-28 06:00:00,6,11,932.5100000000001
90.0,2024-06-28 07:00:00,7,16,921.91
90.0,2024-06-28 08:00:00,8,12,570.57
90.0,2024-06-28 09:00:00,9,11,443.43
90.0,2024-06-28 10:00:00,10,7,386.55
90.0,2024-06-28 11:00:00,11,7,433.07
90.0,2024-06-28 12:00:00,12,7,395.93
90.0,2024-06-28 13:00:00,13,7,636.4399999999999
90.0,2024-06-28 14:00:00,14,9,423.34000000000003
90.0,2024-06-28 15:00:00,15,14,678.46
90.0,2024-06-28 16:00:00,16,7,433.76
90.0,2024-06-28 17:00:00,17,8,466.84000000000003
90.0,2024-06-28 18:00:00,18,11,518.73
90.0,2024-06-28 19:00:00,19,11,510.85
90.0,2024-06-28 20:00:00,20,14,711.87
90.0,2024-06-28 21:00:00,21,10,376.62
90.0,2024-06-28 22:00:00,22,2,98.97
90.0,2024-06-28 23:00:00,23,11,620.9100000000001
90.0,2024-06-29 00:00:00,0,9,444.46999999999997
90.0,2024-06-29 01:00:00,1,6,233.5
90.0,2024-06-29 02:00:00,2,1,12.58
90.0,2024-06-29 03:00:00,3,2,116.45
90.0,2024-06-29 04:00:00,4,2,183.04
90.0,2024-06-29 05:00:00,5,4,232.18
90.0,2024-06-29 06:00:00,6,3,358.44
90.0,2024-06-29 07:00:00,7,5,557.16
90.0,2024-06-29 08:00:00,8,7,286.99999999999994
90.0,2024-06-29 09:00:00,9,10,652.24
90.0,2024-06-29 10:00:00,10,1,96.88
90.0,2024-06-29 11:00:00,11,8,343.67
90.0,2024-06-29 12:00:00,12,12,694.9200000000001
90.0,2024-06-29 13:00:00,13,5,143.04
90.0,2024-06-29 14:00:00,14,7,540.78
90.0,2024-06-29 15:00:00,15,8,328.26
90.0,2024-06-29 16:00:00,16,8,870.8199999999999
90.0,2024-06-29 17:00:00,17,7,309.27
90.0,2024-06-29 18:00:00,18,17,966.5399999999998
90.0,2024-06-29 19:00:00,19,11,601.4499999999999
90.0,2024-06-29 20:00:00,20,8,318.90999999999997
90.0,2024-06-29 21:00:00,21,10,371.64
90.0,2024-06-29 22:00:00,22,13,951.9799999999999
90.0,2024-06-29 23:00:00,23,13,655.93
90.0,2024-06-30 00:00:00,0,4,275.99
90.0,2024-06-30 01:00:00,1,5,423.71000000000004
90.0,2024-06-30 02:00:00,2,2,97.47
90.0,2024-06-30 03:00:00,3,3,238.12
90.0,2024-06-30 04:00:00,4,2,117.78
90.0,2024-06-30 05:00:00,5,3,186.57
90.0,2024-06-30 06:00:00,6,3,252.38
90.0,2024-06-30 07:00:00,7,6,337.08
90.0,2024-06-30 08:00:00,8,2,46.480000000000004
90.0,2024-06-30 09:00:00,9,6,297.87
90.0,2024-06-30 10:00:00,10,9,431.88000000000005
90.0,2024-06-30 11:00:00,11,6,435.77000000000004
90.0,2024-06-30 12:00:00,12,6,310.37
90.0,2024-06-30 13:00:00,13,8,498.8299999999999
90.0,2024-06-30 14:00:00,14,4,225.99
90.0,2024-06-30 15:00:00,15,9,432.62999999999994
90.0,2024-06-30 16:00:00,16,8,310.93
90.0,2024-06-30 17:00:00,17,7,525.25
90.0,2024-06-30 18:00:00,18,9,666.11
90.0,2024-06-30 19:00:00,19,9,695.29
90.0,2024-06-30 20:00:00,20,4,244.95
90.0,2024-06-30 21:00:00,21,2,92.44
90.0,2024-06-30 22:00:00,22,7,637.9000000000001
90.0,2024-06-30 23:00:00,23,7,383.03
91.0,2024-06-01 00:00:00,0,4,172.95
91.0,2024-06-01 01:00:00,1,4,175.60000000000002
91.0,2024-06-01 02:00:00,2,3,114.74
91.0,2024-06-01 03:00:00,3,2,81.31
91.0,2024-06-01 04:00:00,4,1,49.2
91.0,2024-06-01 05:00:00,5,2,79.94
91.0,2024-06-01 06:00:00,6,7,216.78000000000003
91.0,2024-06-01 07:00:00,7,4,132.64999999999998
91.0,2024-06-01 08:00:00,8,8,433.42
91.0,2024-06-01 09:00:00,9,4,135.3
91.0,2024-06-01 10:00:00,10,3,80.71
91.0,2024-06-01 11:00:00,11,3,155.17000000000002
91.0,2024-06-01 12:00:00,12,11,468.06999999999994
91.0,2024-06-01 13:00:00,13,8,512.44
91.0,2024-06-01 14:00:00,14,10,337.7499999999999
91.0,2024-06-01 15:00:00,15,4,215.74999999999997
91.0,2024-06-01 16:00:00,16,12,525.14
91.0,2024-06-01 17:00:00,17,8,338.30000000000007
91.0,2024-06-01 18:00:00,18,6,179.0
91.0,2024-06-01 19:00:00,19,4,214.59
91.0,2024-06-01 20:00:00,20,9,307.98999999999995
91.0,2024-06-01 21:00:00,21,7,379.38
91.0,2024-06-01 22:00:00,22,9,690.6299999999999
91.0,2024-06-01 23:00:00,23,4,231.3
91.0,2024-06-02 00:00:00,0,7,437.21
91.0,2024-06-02 01:00:00,1,3,200.01
91.0,2024-06-02 02:00:00,2,4,145.25
91.0,2024-06-02 03:00:00,3,5,262.41
91.0,2024-06-02 04:00:00,4,1,44.53
91.0,2024-06-02 05:00:00,5,2,66.44
91.0,2024-06-02 06:00:00,6,3,157.8
91.0,2024-06-02 07:00:00,7,4,141.54000000000002
91.0,2024-06-02 08:00:00,8,5,279.15
91.0,2024-06-02 09:00:00,9,5,459.1
91.0,2024-06-02 10:00:00,10,1,43.03
91.0,2024-06-02 11:00:00,11,9,404.96
91.0,2024-06-02 12:00:00,12,5,243.03
91.0,2024-06-02 13:00:00,13,8,545.6399999999999
91.0,2024-06-02 14:00:00,14,5,288.17
91.0,2024-06-02 15:00:00,15,3,326.08
91.0,2024-06-02 16:00:00,16,10,448.6
91.0,2024-06-02 17:00:00,17,5,226.39000000000001
91.0,2024-06-02 18:00:00,18,5,412.71
91.0,2024-06-02 19:00:00,19,3,74.6
91.0,2024-06-02 20:00:00,20,7,442.53000000000003
91.0,2024-06-02 21:00:00,21,6,348.22
91.0,2024-06-02 22:00:00,22,5,259.59999999999997
91.0,2024-06-02 23:00:00,23,3,59.69
91.0,2024-06-03 01:00:00,1,1,26.21
91.0,2024-06-03 02:00:00,2,2,204.95999999999998
91.0,2024-06-03 03:00:00,3,4,199.93
91.0,2024-06-03 04:00:00,4,3,69.47
91.0,2024-06-03 05:00:00,5,6,238.4
91.0,2024-06-03 06:00:00,6,3,188.82999999999998
91.0,2024-06-03 07:00:00,7,7,323.11
91.0,2024-06-03 08:00:00,8,10,711.29
91.0,2024-06-03 09:00:00,9,10,357.7599999999999
91.0,2024-06-03 10:00:00,10,7,261.13
91.0,2024-06-03 11:00:00,11,5,167.72000000000003
91.0,2024-06-03 12:00:00,12,8,250.56
91.0,2024-06-03 13:00:00,13,5,285.09000000000003
91.0,2024-06-03 14:00:00,14,10,252.62
91.0,2024-06-03 15:00:00,15,7,335.09
91.0,2024-06-03 16:00:00,16,5,201.58
91.0,2024-06-03 17:00:00,17,11,563.9699999999999
91.0,2024-06-03 18:00:00,18,8,228.65
91.0,2024-06-03 19:00:00,19,5,198.11
91.0,2024-06-03 20:00:00,20,6,326.11
91.0,2024-06-03 21:00:00,21,7,330.76
91.0,2024-06-03 22:00:00,22,5,156.09
91.0,2024-06-03 23:00:00,23,7,324.13
91.0,2024-06-04 00:00:00,0,2,200.13
91.0,2024-06-04 02:00:00,2,3,217.74
91.0,2024-06-04 03:00:00,3,1,19.81
91.0,2024-06-04 04:00:00,4,5,141.42000000000002
91.0,2024-06-04 05:00:00,5,1,36.39
91.0,2024-06-04 06:00:00,6,4,147.48
91.0,2024-06-04 07:00:00,7,9,521.22
91.0,2024-06-04 08:00:00,8,6,445.60999999999996
91.0,2024-06-04 09:00:00,9,4,456.12
91.0,2024-06-04 10:00:00,10,3,307.98
91.0,2024-06-04 11:00:00,11,7,228.75
91.0,2024-06-04 12:00:00,12,5,213.42000000000002
91.0,2024-06-04 13:00:00,13,5,140.11
91.0,2024-06-04 14:00:00,14,19,761.85
91.0,2024-06-04 15:00:00,15,16,627.7700000000001
91.0,2024-06-04 16:00:00,16,6,166.28
91.0,2024-06-04 17:00:00,17,6,293.74000000000007
91.0,2024-06-04 18:00:00,18,6,235.94
91.0,2024-06-04 19:00:00,19,5,150.71
91.0,2024-06-04 20:00:00,20,6,310.97
91.0,2024-06-04 21:00:00,21,3,139.75
91.0,2024-06-04 22:00:00,22,5,160.66
91.0,2024-06-04 23:00:00,23,4,115.28
91.0,2024-06-05 00:00:00,0,3,96.53999999999999
91.0,2024-06-05 01:00:00,1,1,121.07
91.0,2024-06-05 02:00:00,2,1,14.93
91.0,2024-06-05 04:00:00,4,3,182.10000000000002
91.0,2024-06-05 05:00:00,5,4,182.74
91.0,2024-06-05 06:00:00,6,5,279.95
91.0,2024-06-05 07:00:00,7,8,443.55000000000007
91.0,2024-06-05 08:00:00,8,9,647.0200000000001
91.0,2024-06-05 09:00:00,9,11,380.53000000000003
91.0,2024-06-05 10:00:00,10,9,472.88999999999993
91.0,2024-06-05 11:00:00,11,6,242.20000000000002
91.0,2024-06-05 12:00:00,12,12,538.13
91.0,2024-06-05 13:00:00,13,5,180.75
91.0,2024-06-05 14:00:00,14,8,278.11
91.0,2024-06-05 15:00:00,15,10,246.1
91.0,2024-06-05 16:00:00,16,7,736.1400000000001
91.0,2024-06-05 17:00:00,17,11,604.4499999999999
91.0,2024-06-05 18:00:00,18,5,160.25
